# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS005B.BIN	0:1C	3	113	1FD2	女性：		Woman:	v005		
m/MS005B.BIN	0:1C	4	121	1FD3	キャー！　本当！\nやだ、あ、{01:16}っ{08:50}{08:73}格好で！\n<wait>		I can't believe it! I... I wish I'd worn something more decent...\n<wait>	v005		reads: キャー！　本当！\nやだ、あ、あたしったらこんな格好で！\n<wait>
m/MS005B.BIN	0:1C	5	177	09	あら、{02:02}解放の立て役者さん。\n私達に何か御用？\n<wait>		Oh, if it isn't the guy who liberated the labour camp.\nDo you need something?\n<wait>	v005		reads: あら、キャンプ解放の立て役者さん。\n私達に何か御用？\n<wait>; reads: あら、キャンプ解放の立て役者さん。\n私達に何か御用？\n<wait> @refalign
m/MS005B.BIN	0:1C	6	230	18	ちょ{08:53}ー、気安く女性の{01:2E}に入{08:52}こ{08:25}でよね。\n<wait>		And who invited you here exactly?\nYou can't just barge into a woman's room like that.\n<wait>	v005		reads: ちょっとー、気安く女性の部屋に入ってこないでよね。\n<wait>; reads: ちょっとー、気安く女性の部屋に入ってこないでよね。\n<wait> @refalign
m/MS005B.BIN	0:1C	7	281	1FD2	女性：		Woman:	v005		
m/MS005B.BIN	0:1C	8	289	1FD3	{08:10}の中{08:52}、{08:7A}礼儀知らずの人ばっかり{08:6B}？\n<wait>		Gosh... Isn't there a single decent man around here?\n<wait>	v005		reads: シェルターの中って、そんな礼儀知らずの人ばっかりなの？\n<wait>
m/MS005B.BIN	0:1D	0	46	1FD2	女性：		Woman:	v005		
m/MS005B.BIN	0:1D	1	59	09	や{08:51}{08:81}{08:25}ボーヤ！\n<wait>		Way to go, boy!\n<wait>	v005		reads: やったじゃないボーヤ！\n<wait>; reads: やったじゃないボーヤ！\n<wait> @refalign
m/MS005B.BIN	0:1D	2	82	1FD2	女性：		Woman:	v005		
m/MS005B.BIN	0:1D	3	90	1FD3	{08:81}、約束の御褒美あ・げ・る！\n<wait>		Now, here's the reward I promised.\n<wait>	v005		reads: じゃ、約束の御褒美あ・げ・る！\n<wait>
m/MS005B.BIN	0:1D	4	125	1FBA	{1E10:01003C}チュッ！\n<wait>		{1E10:01003C}*SMOOCH*!\n<wait>	v005		
m/MS005B.BIN	0:1D	5	147	1FD0	{02:08}ラッキー！\n<wait>		...Lucky!\n<wait>	v005		reads: ‥‥‥ラッキー！\n<wait>
m/MS005B.BIN	0:1D	6	172	09	あら、ボーヤ。{02:02}解放作戦の話は聞{08:64}わ。\n<wait>		Ah, boy. I heard that you manage to liberate the labour camp.\n<wait>	v005		reads: あら、ボーヤ。キャンプ解放作戦の話は聞いたわ。\n<wait>; reads: あら、ボーヤ。キャンプ解放作戦の話は聞いたわ。\n<wait> @refalign
m/MS005B.BIN	0:1D	7	219	1FD2	女性：		Woman:	v005		
m/MS005B.BIN	0:1D	8	227	1FD3	{08:48}で、都庁解放作戦も成功させ{08:50}、御褒美あげちゃおっかなー。\n<wait>		Liberate the Government Office as well,\nand I'll give you a "special" reward.\n<wait>	v005		reads: これで、都庁解放作戦も成功させたら、御褒美あげちゃおっかなー。\n<wait>
m/MS005B.BIN	0:1D	9	293	18	ハイハイ。ボーヤ。\nレディの{01:2E}に気安く入っちゃ駄目よ。\n<wait>		Hold it right there, boy.\nYou can't just enter a lady's room like that.\n<wait>	v005		reads: ハイハイ。ボーヤ。\nレディの部屋に気安く入っちゃ駄目よ。\n<wait>; reads: ハイハイ。ボーヤ。\nレディの部屋に気安く入っちゃ駄目よ。\n<wait> @refalign
m/MS005B.BIN	0:1D	10	355	1FD0	{02:08}{01:2E}を追い出{03:0C}て{08:1F}{02:08}\n<wait>		You are forced to leave.\n<wait>	v005		reads: ‥‥‥部屋を追い出されてしまった‥‥‥\n<wait>; reads: ‥‥‥部屋を追い出されてしまった‥‥‥\n<wait> @refalign
m/MS005B.BIN	0:1E	0	27	09	本当に見直{08:4B}わ。\n実力と育ちは別物だ{08:52}事、実感{02:0D}く{08:60}わ！\n<wait>		I now see that anyone can be strong regardless of their upbringing.\n<wait>	v005		reads: 本当に見直したわ。\n実力と育ちは別物だって事、実感させてくれたわ！\n<wait>; reads: 本当に見直したわ。\n実力と育ちは別物だって事、実感させてくれたわ！\n<wait> @refalign
m/MS005B.BIN	0:1E	1	95	09	{08:10}育ちも、バカに{08:4B}物{08:81}{08:25}わね。\n<wait>ちょ{08:53}は見直{08:4B}わよ、ボーヤ！\n		I'm never going to make fun of shelter people ever again.\n<wait>Thanks, boy. You taught me a valuable lesson.\n	v005		reads: シェルター育ちも、バカにした物じゃないわね。\n<wait>ちょっとは見直したわよ、ボーヤ！\n; reads: シェルター育ちも、バカにした物じゃないわね。\n<wait>ちょっとは見直したわよ、ボーヤ！\n @refalign
m/MS005B.BIN	0:1E	2	162	18	新入りさん。{08:45}{08:62}{08:10}の中み{08:4E}に甘い世界{08:81}{08:25}わ。\n<wait>		I hope you're ready, newbie.\nThis place's nowhere near as nice as the shelter you're used to.\n<wait>	v005		reads: 新入りさん。ここは、シェルターの中みたいに甘い世界じゃないわ。\n<wait>; reads: 新入りさん。ここは、シェルターの中みたいに甘い世界じゃないわ。\n<wait> @refalign
m/MS005B.BIN	0:1E	3	215	1FD2	女性：		Woman:	v005		
m/MS005B.BIN	0:1E	4	223	1FD3	ま、せいぜい頑張る{08:46}ね。\n		Just do your best, alright?\n	v005		reads: ま、せいぜい頑張ることね。\n
m/MS005B.BIN	0:1F	0	24	1FD2	爆弾男：		Demoman:	v005		
m/MS005B.BIN	0:1F	1	39	09	あっ！　	Ah! Master 	Ah! Master Katsuragi! Please! Please take me as your student!\n<wait>	v005	draft	@refalign @ours-2026-09-05
m/MS005B.BIN	0:1F	2	53	1F01	様！\nお見{08:4D}しま{08:17}　弟子に{08:4A}下{08:49}！！\n<wait>	!\nForgive me, I didn't recognise you! Please make me your apprentice!!\n<wait>			draft	reads: 様！\nお見それしました！　弟子にして下さい！！\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:1F	3	101	09	都庁解放作戦{08:62}難航し{08:2B}な{02:08}\n<wait>		It seems like the boys are having some trouble\ncapturing the Government Office.\n<wait>	v005		reads: 都庁解放作戦は、難航してるな‥‥‥\n<wait>; reads: 都庁解放作戦は、難航してるな‥‥‥\n<wait> @refalign
m/MS005B.BIN	0:1F	4	136	1FD2	爆弾男：		Demoman:	v005		
m/MS005B.BIN	0:1F	5	146	1FD3	こう{08:16}ら、俺様の爆弾で、都庁もろとも木っ端微塵に{08:72}\n<wait>{02:08}‥クックック{02:08}‥\n<wait>		I could help with that. I've been working on a bomb capable\nof blowing the whole place into smithereens.\n<wait>Hehehehe...\n<wait>	v005		reads: こうなったら、俺様の爆弾で、都庁もろとも木っ端微塵に‥‥\n<wait>‥‥‥‥クックック‥‥‥‥\n<wait>
m/MS005B.BIN	0:1F	6	227	18	なぁ新入りさんよぉ。\n何か下手な事{08:4B}ら、{08:47}俺様の爆弾で木っ端微塵に{08:4A}やるぜぇ{02:08}\n<wait>		Yo, newbie. You better not mess up,\nor else I'm gonna have to blow your ass to smithereens!\n<wait>	v005		reads: なぁ新入りさんよぉ。\n何か下手な事したら、この俺様の爆弾で木っ端微塵にしてやるぜぇ‥‥‥\n<wait>; reads: なぁ新入りさんよぉ。\n何か下手な事したら、この俺様の爆弾で木っ端微塵にしてやるぜぇ‥‥‥\n<wait> @refalign
m/MS005B.BIN	0:1F	7	313	1FD2	爆弾男：		Demoman:	v005		
m/MS005B.BIN	0:1F	8	323	1FD3	木っ端微塵にな{02:08}クックック{02:08}‥\n<wait>		Smithereens... Hehehe....\n<wait>	v005		reads: 木っ端微塵にな‥‥‥クックック‥‥‥‥\n<wait>
m/MS005B.BIN	0:20	0	46	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:20	1	59	09	かーーっ！　あの{01:08}倒しちまう{08:6A}てな！\n<wait>		Whoa! You're the guys who took down Baal!\n<wait>	ours		reads: かーーっ！　あのバエル倒しちまうなんてな！\n<wait>
m/MS005B.BIN	0:20	2	104	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:20	3	112	1FD3	{08:20}く信じられねぇヤツらだよ！\n<wait>		I can barely even believe it!\n<wait>	v005		reads: まったく信じられねぇヤツらだよ！\n<wait>
m/MS005B.BIN	0:20	4	153	09	都庁を解放{08:66}事に{08:62}何や{08:52}も無駄{08:8C}な。\n<wait>		Is there really nothing we can do to capture the Governmental Office?\n<wait>	v005		reads: 都庁を解放せん事には、何やっても無駄だろうな。\n<wait>; reads: 都庁を解放せん事には、何やっても無駄だろうな。\n<wait> @refalign
m/MS005B.BIN	0:20	5	198	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:20	6	206	1FD3	ああ、あの{01:08}さえ倒せればな{02:08}\n<wait>		Damn... If only we were able to take down Baal...\n<wait>	ours		reads: ああ、あのバエルさえ倒せればな‥‥‥\n<wait>
m/MS005B.BIN	0:20	7	242	18	{02:08}労働{02:02}解放作戦の話、聞{08:64}か？\nえらい危険な役目が{08:7B}らしいぜ。\n<wait>		You heard about the plan to liberate those labour camps?\nIt sounds like it's going to be a pretty risky operation.\n<wait>	v005		reads: ‥‥‥労働キャンプ解放作戦の話、聞いたか？\nえらい危険な役目があるらしいぜ。\n<wait>; reads: ‥‥‥労働キャンプ解放作戦の話、聞いたか？\nえらい危険な役目があるらしいぜ。\n<wait> @refalign
m/MS005B.BIN	0:20	8	312	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:20	9	320	1FD3	まぁ、そーゆーのは下っぱがやるん{08:8C}よ。\n俺達ゃ関係ねぇ{08:8C}な。\n<wait>		They're probs going to get some rando to do it anyway.\nHardly matters to us.\n<wait>	v005		reads: まぁ、そーゆーのは下っぱがやるんだろうよ。\n俺達ゃ関係ねぇだろうな。\n<wait>
m/MS005B.BIN	0:20	10	388	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:20	11	396	1FD3	なぁ？　新入りさんよ。\n		Ain't that right, "newbie"?	v005		
m/MS005B.BIN	0:21	0	46	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:21	1	59	09	{08:47}前は参{08:51}ぜ。\nうっかり、泉にサーベル落としちま{08:52}さ{02:08}\nそ{08:4B}ら金になっちま{08:52}よ{02:08}参{08:51}ぜ。\n<wait>		Something crazy happened the other day.\nI dipped my sabre into the spring, and guess what happened?\nIt turned into gold. Crazy!\n<wait>	v005		reads: この前は参ったぜ。\nうっかり、泉にサーベル落としちまってさ‥‥‥\nそしたら金になっちまってよ‥‥‥参ったぜ。\n<wait>; reads: この前は参ったぜ。\nうっかり、泉にサーベル落としちまってさ‥‥‥\nそしたら金になっちまってよ‥‥‥参ったぜ。\n<wait> @refalign
m/MS005B.BIN	0:21	2	154	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:21	3	162	1FD3	はぁ{02:08}お前、人を騙すのも{08:4E}がいにしろよ。\n<wait>		Yeah, yeah... Is it really that much fun to make up bullshit?\n<wait>	v005		reads: はぁ‥‥‥お前、人を騙すのもたいがいにしろよ。\n<wait>
m/MS005B.BIN	0:21	4	211	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:21	5	219	1FD3	何で、{01:1C}信用し{08:25}{08:5F}よ！\n俺が、冗談でこう{08:68}事言うと思っ{08:2B}のか？\n		Why does no one believe me!?\nDo you really think that I would joke about this stuff?\n	v005		reads: 何で、みんな信用しないんだよ！\n俺が、冗談でこういう事言うと思ってるのか？\n
m/MS005B.BIN	0:21	6	289	09	{08:20}く、あの危険な役目をこなす{08:6A}てな。\n<wait>		Damn. That was one hell of an assignment you were given,\nand you aced it...\n<wait>	v005		reads: まったく、あの危険な役目をこなすなんてな。\n<wait>; reads: まったく、あの危険な役目をこなすなんてな。\n<wait> @refalign
m/MS005B.BIN	0:21	7	334	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:21	8	342	1FD3	見かけによらず、骨の{08:7B}ヤツだな。\n見直{08:4B}よ。\n<wait>		Clearly, you have guts. I totally judged you wrong.\n<wait>	v005		reads: 見かけによらず、骨のあるヤツだな。\n見直したよ。\n<wait>
m/MS005B.BIN	0:21	9	393	18	よぉ、新入り！　俺達に可愛がられてぇのか？\n<wait>		Yo, newbie. You want us to show you a good time?\n<wait>	v005		@refalign
m/MS005B.BIN	0:22	0	8	1F03						
m/MS005B.BIN	0:22	1	34	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: 園田： @refalign
m/MS005B.BIN	0:22	2	40	1FD3	偵察部隊、{08:37}、帰還致しま{08:17}\n<wait>		Scout Sonoda reporting back to base!\n<wait>	v005		reads: 偵察部隊、園田、帰還致しました！\n<wait>; reads: 偵察部隊、園田、帰還致しました！\n<wait> @refalign
m/MS005B.BIN	0:22	3	75	1FD2	{08:39}：		Kamikawa:	v005		reads: 上河：; reads: 上河： @refalign
m/MS005B.BIN	0:22	4	81	1FD3	同じく、{08:39}、帰還致しま{08:17}\n<wait>		Kamikawa reporting back likewise.\n<wait>	v005		reads: 同じく、上河、帰還致しました！\n<wait>; reads: 同じく、上河、帰還致しました！\n<wait> @refalign
m/MS005B.BIN	0:22	5	144	1F03						
m/MS005B.BIN	0:22	6	176	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:22	7	184	1FD3	{01:1C}、{08:8B}や{08:52}く{08:11}\n<wait>		Good work, all of you.\n<wait>	v005		reads: みんな、よくやってくれた！\n<wait>
m/MS005B.BIN	0:22	8	207	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:22	9	215	1FD3	特に、	Especially 	You especially, Katsuragi, Hayasaka, and Kirishima.\nI doubt that it would've been possible for us to take down\nBael without your assistance.\n<wait>	v005	draft	@ours-2026-09-05
m/MS005B.BIN	0:22	10	227	1F01	君、{08:00}君、{08:34}君。\n君達の協力が無ければ、{01:08}を倒す事は不可能だ{08:51}{08:8C}。\n<wait>	, Hayasaka, Kirishima.\nWithout your cooperation, defeating Bael would have been impossible.\n<wait>			draft	reads: 君、早坂君、桐島君。\n君達の協力が無ければ、バエルを倒す事は不可能だっただろう。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:22	11	301	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:22	12	309	1FD3	{02:08}{08:39}の事は残念だ{08:51}{02:08}\n彼{08:62}本当に{08:7F}人柄だ{08:51}{08:72}惜しい事を{08:4B}{08:72}\n<wait>		I'm sorry to hear what happened with Kamikawa.\nHe truly was a great man.\n<wait>	v005		reads: ‥‥‥上河の事は残念だった‥‥‥\n彼は、本当にいい人柄だった‥‥惜しい事をした‥‥\n<wait>
m/MS005B.BIN	0:22	13	375	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:22	14	383	1FD3	彼{08:62}{02:0C}が責任を持{08:52}、手厚く弔{08:52}やる事にし{08:69}{08:72}\n<wait>		We'll make sure to hold him a funeral worthy of his sacrifice.\n<wait>	v005		reads: 彼は、我々が責任を持って、手厚く弔ってやる事にしよう‥‥\n<wait>
m/MS005B.BIN	0:22	15	436	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:22	16	444	1FD3	{08:72}さて、明日{08:42}は都庁が、新しい{02:0C}の前線基地と{08:59}。\n<wait>{03:0B}{01:08}を倒{08:4B}{08:42}とい{08:52}、{08:48}で全てが終わ{08:51}訳では{08:25}。\nむしろ、{08:48}が幕開けだと考えて欲しい。\n<wait>		Now then, in other news,\nShinjuku will be our new base of operations starting tomorrow.\n<wait>Do not think that the fight is over just because Baal is dead.\nIf anything, this is only the beginning.\n<wait>	ours		reads: ‥‥さて、明日からは都庁が、新しい我々の前線基地となる。\n<wait>しかし、バエルを倒したからといって、これで全てが終わった訳ではない。\nむしろ、これが幕開けだと考えて欲しい。\n<wait>
m/MS005B.BIN	0:22	17	589	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:22	18	597	1FD3	{02:0C}{02:01}{08:62}新宿を拠点とし、今後も様々な活動を続けて行く事に\n{08:59}{08:8C}。\n<wait>		Using Shinjuku as our base,\nwe'll be able to expand our operations massively.\n<wait>	v005		reads: 我々ペンタグランマは、新宿を拠点とし、今後も様々な活動を続けて行く事に\nなるだろう。\n<wait>
m/MS005B.BIN	0:22	19	667	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:22	20	675	1FD3	今後も、君達の活躍を期待{08:13}よ。\n<wait>		I expect great things from you.\n<wait>	v005		reads: 今後も、君達の活躍を期待しているよ。\n<wait>
m/MS005B.BIN	0:22	21	714	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:22	22	722	1FD3	今日は{08:5C}、{01:2E}に戻{08:52}ゆっくり休むと{08:7F}。\n<wait>		Now then, return to your rooms and rest up.\n<wait>	v005		reads: 今日はもう、部屋に戻ってゆっくり休むといい。\n<wait>
m/MS005B.BIN	0:22	23	787	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:22	24	795	1FD3	私が今、頭を悩ませ{08:14}の{08:62}{01:08}の部下で{08:7B}、バールゼフォンと呼ば{08:2F}\n{08:0B}が、代々木に新たな労働{02:02}を建設{08:4B}と{08:68}、喜ばしく{08:25}\n情報についてだ。\n<wait>		I'm a bit concerned about this demon who used to serve Baal, Baalzephon.\nWe have intel that suggests that he has established a labour camp\nin Yoyogi.\n<wait>	ours		reads: 私が今、頭を悩ませているのは、バエルの部下である、バールゼフォンと呼ばれる\n悪魔が、代々木に新たな労働キャンプを建設したという、喜ばしくない\n情報についてだ。\n<wait>
m/MS005B.BIN	0:22	25	932	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:22	26	940	1FD3	{01:08}亡き後も、{08:76}、{01:08}の権威は消え去{08:52}は{08:24}。\n片っ端{08:42}、潰{08:4A}行く{08:86}{08:7B}まい{02:08}\n<wait>		Even after his death, Baal's forces still remain a threat.\nWe have no choice but to wipe them all out.\n<wait>	ours		reads: バエル亡き後も、まだ、バエルの権威は消え去ってはいない。\n片っ端から、潰して行くしかあるまい‥‥‥\n<wait>
m/MS005B.BIN	0:22	27	1026	1F03						
m/MS005B.BIN	0:22	28	1054	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:22	29	1062	1FD3	労働{02:02}の解放作戦の成功{08:62}君達潜入部隊が頑張{08:52}く{08:60}{08:42}こそ、\n成し得た{08:5E}だ。\n<wait>		It is thanks to your efforts that the mission went as well as it did.\n<wait>	v005		reads: 労働キャンプの解放作戦の成功は、君達潜入部隊が頑張ってくれたからこそ、\n成し得たものだ。\n<wait>
m/MS005B.BIN	0:22	30	1142	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:22	31	1150	1FD3	本当に良くや{08:52}く{08:60}。\n今後も、君達の活躍を期待{08:13}よ。\n<wait>		Thank you, truly. I expect great things from you going forward.\n<wait>	v005		reads: 本当に良くやってくれた。\n今後も、君達の活躍を期待しているよ。\n<wait>
m/MS005B.BIN	0:22	32	1215	1F03						
m/MS005B.BIN	0:22	33	1228	1F03						
m/MS005B.BIN	0:22	34	1234	1FD0	誰も{08:24}{02:08}{08:72}\n<wait>		There's no one here...\n<wait>	v005		reads: 誰もいない‥‥‥‥‥\n<wait>; reads: 誰もいない‥‥‥‥‥\n<wait> @refalign
m/MS005B.BIN	0:22	35	1251	1FBA	都庁での作戦の難航の為、渡邊{08:36}は一睡もせずに、対処に追われ{08:14}{08:77}。\n<wait>		Watanabe is working tirelessly overseeing the operation\nto take back the Governmental Office.\n<wait>	v005		reads: 都庁での作戦の難航の為、渡邊伸明は一睡もせずに、対処に追われているのだ。\n<wait>; reads: 都庁での作戦の難航の為、渡邊伸明は一睡もせずに、対処に追われているのだ。\n<wait> @refalign
m/MS005B.BIN	0:22	36	1322	1FBA	部下の為、我が身を削{08:52}{08:56}労力を惜しまぬ姿{08:62}どこかしら、{01:04}を\n思い出さ{08:2A}。\n<wait>		There's something about that, the way he's ready to sacrifice his own\nwell being for the sake of his underlings, that reminds you of Nishino.\n<wait>	v005		reads: 部下の為、我が身を削ってでも労力を惜しまぬ姿は、どこかしら、西野義雄を\n思い出させる。\n<wait>; reads: 部下の為、我が身を削ってでも労力を惜しまぬ姿は、どこかしら、西野義雄を\n思い出させる。\n<wait> @refalign
m/MS005B.BIN	0:22	37	1407	1F03						
m/MS005B.BIN	0:22	38	1441	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:22	39	1449	1FD3	{02:01}の{02:0B}{08:62}レベルが低いと思うかい？\n		Be honest with me. What do you think of the soldiers of Pentagramma?\n	ours		reads: ペンタグランマの人間は、レベルが低いと思うかい？\n
m/MS005B.BIN	0:22	40	1498	1FB2	思い{08:5A}！		They're barbarians	v005		reads: 思います！; menu option, declared width 20 columns; menu option, declared width 20 columns @refalign
m/MS005B.BIN	0:22	41	1508	1FB2	とん{08:56}{08:25}！		They're good men	v005		reads: とんでもない！; menu option, declared width 20 columns; menu option, declared width 20 columns @refalign
m/MS005B.BIN	0:22	42	1540	1FD2	渡邊：	渡邊：	Watanabe:	v005		reads: 
m/MS005B.BIN	0:22	43	1548	1FD3	ハッハッハ！　正直者だな！\n<wait>		Hahaha! Being honest, are we?\n<wait>	v005		
m/MS005B.BIN	0:22	44	1583	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:22	45	1591	1FD3	英才教育の行き届{08:64}、{08:10}出身の君{08:42}すれば、彼らの様な{02:0B}{08:62}\nレベルが低く感じる{08:8C}。\n<wait>		I do see where you're coming from, though. While life in the shelters\nis still reasonably civilized, the same can hardly be said\nof the world outside of them.\n<wait>	v005		reads: 英才教育の行き届いた、シェルター出身の君からすれば、彼らの様な人間は、\nレベルが低く感じるだろう。\n<wait>
m/MS005B.BIN	0:22	46	1677	1FD2	渡邊：		Watanabe:	v005		reads: 英才教育の行き届いた、シェルター出身の君からすれば、彼らの様な人間は、\nレベルが低く感じるだろう。\n<wait>
m/MS005B.BIN	0:22	47	1685	1FD3	{08:86}も、彼らは君達が{02:00}で{08:7B}と{08:68}事が、癪に触{08:52}\n仕方が{08:25}様で、や{08:50}と君達に対{08:4A}難癖をつ{08:29}しな。\n<wait>		Beings the symbol of this divide,\nyou Devil Busters often end up bearing the brunt of their resentment.\n<wait>	v005		reads: しかも、彼らは君達がデビルバスターであるという事が、癪に触って\n仕方がない様で、やたらと君達に対して難癖をつけるしな。\n<wait>
m/MS005B.BIN	0:22	48	1783	1FD2	渡邊：		Watanabe:	v005		reads: しかも、彼らは君達がデビルバスターであるという事が、癪に触って\n仕方がない様で、やたらと君達に対して難癖をつけるしな。\n<wait>
m/MS005B.BIN	0:22	49	1791	1FD3	{08:61}君達とは違い、地上に取り残{03:0C}た彼ら{08:62}同じ{02:0B}だと{08:68}のに、\n君には想像もつか{08:25}程、悲惨な生活を強いられて来た{08:5F}。\n<wait>		That said, it's not like I can blame them.\nThe people on the surface have suffered in ways\nyou guys couldn't even begin to imagine.\n<wait>	v005		reads: しかし君達とは違い、地上に取り残された彼らは、同じ人間だというのに、\n君には想像もつかない程、悲惨な生活を強いられて来たんだ。\n<wait>
m/MS005B.BIN	0:22	50	1909	1FD2	渡邊：		Watanabe:	v005		reads: しかし君達とは違い、地上に取り残された彼らは、同じ人間だというのに、\n君には想像もつかない程、悲惨な生活を強いられて来たんだ。\n<wait>
m/MS005B.BIN	0:22	51	1917	1FD3	彼らに{08:62}彼らの価値観が{08:7B}{02:08}‥\n<wait>		It's a very, very complicated situation...\n<wait>	v005		reads: 彼らには、彼らの価値観がある‥‥‥‥\n<wait>
m/MS005B.BIN	0:22	52	1954	1FD2	渡邊：		Watanabe:	v005		reads: 彼らには、彼らの価値観がある‥‥‥‥\n<wait>
m/MS005B.BIN	0:22	53	1962	1FD3	色々と不愉快な思いは{08:8E}{08:8C}が{08:72}\n<wait>君達の事を{02:00}ではなく、{08:63}達と同じ{02:0B}だと認識すれば、\n彼らの無礼な態度も変わる{08:85}だ。\n<wait>		Still, it can't be necessary for them to be this hostile towards you.\n<wait>If only I was able to show my men that you're not only Devil Busters,\nbut also human beings just like them, I'm sure that they'd respect you.\n<wait>	v005		reads: 色々と不愉快な思いはするだろうが‥‥\n<wait>君達の事をデビルバスターではなく、自分達と同じ人間だと認識すれば、\n彼らの無礼な態度も変わるはずだ。\n<wait>
m/MS005B.BIN	0:22	54	2085	1FD2	渡邊：		Watanabe:	v005		reads: 色々と不愉快な思いはするだろうが‥‥\n<wait>君達の事をデビルバスターではなく、自分達と同じ人間だと認識すれば、\n彼らの無礼な態度も変わるはずだ。\n<wait>
m/MS005B.BIN	0:22	55	2093	1FD3	{08:4D}{08:71}{08:62}辛抱{08:4A}や{08:52}くれ。\n<wait>		Please try to bear it till I come up with something, alright?\n<wait>	v005		reads: それまでは、辛抱してやってくれ。\n<wait>
m/MS005B.BIN	0:22	56	2123	1FD2	渡邊：		Watanabe:	v005		reads: それまでは、辛抱してやってくれ。\n<wait>
m/MS005B.BIN	0:22	57	2131	1FD3	{08:45}の居心地は{08:90}だ？\n<wait>		So, how are you liking it here so far?\n<wait>	v005		reads: ここの居心地はどうだ？\n<wait>
m/MS005B.BIN	0:22	58	2158	1FD2	渡邊：		Watanabe:	v005		reads: ここの居心地はどうだ？\n<wait>
m/MS005B.BIN	0:22	59	2166	1FD3	まあ、破壊前の下水処理場跡を利用{08:4B}{08:74}の、決{08:4A}良いとは言え{08:25}環境{08:8F}、\n住み慣れれば案外悪い{08:5E}{08:56}{08:25}ぞ。\n<wait>		I can't say that it's particularly pleasant, this is an old sewage\nplant after all, but trust me, you'll get used to it after a while.\n<wait>	v005		reads: まあ、破壊前の下水処理場跡を利用しただけの、決して良いとは言えない環境だが、\n住み慣れれば案外悪いものでもないぞ。\n<wait>
m/MS005B.BIN	0:22	60	2280	1F03						reads: まあ、破壊前の下水処理場跡を利用しただけの、決して良いとは言えない環境だが、\n住み慣れれば案外悪いものでもないぞ。\n<wait>
m/MS005B.BIN	0:22	61	2284	0D	ああ。	Ah. 	Ah, Katsuragi. I wish you great success tomorrow.\n	v005	draft	@ours-2026-09-05
m/MS005B.BIN	0:22	62	2296	1F01	君達か。\n明日の作戦、是非頑張{08:52}くれ！\n	, is it.\nGood luck in tomorrow's operation!\n			draft	reads: 君達か。\n明日の作戦、是非頑張ってくれ！\n; reads: 君達か。\n明日の作戦、是非頑張ってくれ！\n @ours-2026-09-05
m/MS005B.BIN	0:22	63	2343	1F03						reads: 君達か。\n明日の作戦、是非頑張ってくれ！\n
m/MS005B.BIN	0:23	0	2	1FD2	渡邊：		Watanabe:	v005		
m/MS005B.BIN	0:23	1	10	1FD3	うむ。で、そちらの少年は？\n<wait>		Hmm? And who is this?\n<wait>	v005		
m/MS005B.BIN	0:23	2	45	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: 園田： @refalign
m/MS005B.BIN	0:23	3	51	1FD3	初台{08:10}のＤＢだ{08:51}、	This is a former DB of Hatsudai Shelter, 			draft	reads: 初台シェルターのＤＢだった、; reads: 初台シェルターのＤＢだった、 @ours-2026-09-05
m/MS005B.BIN	0:23	4	75	1F01	{08:55}。\n<wait>	.\n<wait>			draft	reads: です。\n<wait>; reads: です。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:23	5	88	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: 園田： @refalign
