# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	note
m/MS002B.BIN	0:0A	15	479	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:0A	16	485	1FD3	こっち行っ{08:50}時間のロスが多いわ。\n{08:45}{08:62}落とし穴使{08:52}近道{08:4B}方が{08:7F}わね{02:08}。\n	Going this way wastes too much time.\nWe should use the pitfall to take a shortcut instead...\n	reads: こっち行ったら時間のロスが多いわ。\nここは、落とし穴使って近道した方がいいわね‥‥‥。\n @from-ours
m/MS002B.BIN	0:0A	17	560	1FD0	{02:0E}側に行{08:51}ので{08:62}時間のロスが多すぎる。\n{08:45}{08:62}落とし穴を使{08:52}近道{08:8E}のが良い{08:8C}。\n<wait>	Going this way would waste too much time.\nBetter to use the pitfall and take the shortcut.\n<wait>	reads: こちら側に行ったのでは、時間のロスが多すぎる。\nここは、落とし穴を使って近道するのが良いだろう。\n<wait> @from-ours
m/MS002B.BIN	0:0A	18	655	1F03			
m/MS002B.BIN	0:0A	19	659	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:0A	20	665	1FD3	時間が無いわ。戻っ{08:2B}暇{08:6A}か無い！\n	There's no time. No time to be going back!\n	reads: 時間が無いわ。戻ってる暇なんか無い！\n @from-ours
m/MS002B.BIN	0:0A	21	708	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:0A	22	714	1FD3	戻っ{08:14}暇{08:6A}か{08:25}わ。急がなきゃ！\n	There's no time to go back. We need to hurry!\n	reads: 戻っている暇なんかないわ。急がなきゃ！\n @from-ours
m/MS002B.BIN	0:0A	23	750	1FD0	今{08:62}戻っ{08:14}余裕など無い。\n急いで	There's no room to go back now.\nHurrying,	reads: 今は、戻っている余裕など無い。\n急いで @from-ours
m/MS002B.BIN	0:0A	24	785	00	{04:FE}の頭部を盗み出さねば{02:08}\n<wait>	I need to steal {04:FE}'s head...\n<wait>	reads: の頭部を盗み出さねば‥‥‥\n<wait> @from-ours
m/MS002B.BIN	0:0B	0	5	1FD2	{08:31}：	Rui:	reads: 泪： @from-ours
m/MS002B.BIN	0:0B	1	25	1F03			
m/MS002B.BIN	0:0B	2	29	1FD2	{08:31}：	Rui:	reads: 泪： @from-ours
m/MS002B.BIN	0:0B	3	35	1FD3	階段使{08:52}、ちん{08:50}行く気！？\n<wait>	You're gonna dawdle down the stairs!?\n<wait>	reads: 階段使って、ちんたら行く気！？\n<wait> @from-ours
m/MS002B.BIN	0:0B	4	70	1FD2	{08:31}：	Rui:	reads: 泪： @from-ours
m/MS002B.BIN	0:0B	5	76	1FD3	素直に降り{08:21}ら、{08:0B}の巣窟よ！\n{08:45}は抜け道使{08:52}、さっさと脱出しま{08:80}！！\n<wait>	Go straight down and you'll walk right into a demon's den!\nLet's use the shortcut and get out of here already!!\n<wait>	reads: 素直に降りていったら、悪魔の巣窟よ！\nここは抜け道使って、さっさと脱出しましょう！！\n<wait> @from-ours
m/MS002B.BIN	0:0B	6	158	1FD2	{08:31}：	Rui:	reads: 泪： @from-ours
m/MS002B.BIN	0:0B	7	164	1FD3	階段使{08:52}{02:08}{08:6A}て余裕は{08:25}わね。\n抜け道使{08:52}さっさと脱出し{08:25}と{02:08}\n	No time to waste using the stairs...\nWe need to use the shortcut and get out of here quick...\n	reads: 階段使って‥‥‥なんて余裕はないわね。\n抜け道使ってさっさと脱出しないと‥‥‥\n @from-ours
m/MS002B.BIN	0:0B	8	229	1FD0	階段を使{08:52}{08:64}ので{08:62}時間が掛かりすぎる。\n{08:45}{08:62}抜け道を使{08:52}さっさと脱出すべき{08:8C}。\n<wait>	Using the stairs would take far too long.\nI should use the shortcut and get out of here quickly.\n<wait>	reads: 階段を使っていたのでは、時間が掛かりすぎる。\nここは、抜け道を使ってさっさと脱出すべきだろう。\n<wait> @from-ours
m/MS002B.BIN	0:0B	9	322	1F03			
m/MS002B.BIN	0:0B	10	326	1FD2	{08:31}：	Rui:	reads: 泪： @from-ours
m/MS002B.BIN	0:0B	11	332	1FD3	{01:08}の{01:2E}は反対側よ。\nさっさと事を済ま{08:67}、脱出しま{08:80}。\n<wait>	Baal's room is on the other side.\nLet's finish this quickly and get out of here.\n<wait>	reads: バエルの部屋は反対側よ。\nさっさと事を済ませて、脱出しましょう。\n<wait> @from-ours
m/MS002B.BIN	0:0B	12	398	1FD2	{08:31}：	Rui:	reads: 泪： @from-ours
m/MS002B.BIN	0:0B	13	404	1FD3	{01:08}の{01:2E}は{02:08}{08:53}、こっち{08:81}{08:25}わ。\n{01:16}{08:52}ば、何考え{08:2B}のかしら。\n	Baal's room is... wait, it's not this way.\nWhat was I even thinking...\n	reads: バエルの部屋は‥‥‥っと、こっちじゃないわ。\nあたしってば、何考えてるのかしら。\n @from-ours
m/MS002B.BIN	0:0B	14	465	1FD0	{01:08}の{01:2E}{08:62}{08:47}反対側で{08:7B}。\n今更、戻る訳には行か{08:25}。\n<wait>	Baal's room is on the opposite side from here.\nThere's no turning back now.\n<wait>	reads: バエルの部屋は、この反対側である。\n今更、戻る訳には行かない。\n<wait> @from-ours
m/MS002B.BIN	0:0C	0	5	1EBE	{01:00}{01:04}	{01:00}{01:04}	reads: 早坂達也西野義雄
m/MS002B.BIN	0:0C	1	11	00	d{04:FF}	d{04:FF}	reads: d
m/MS002B.BIN	0:0C	2	15	00	d	d	
m/MS002B.BIN	0:0C	3	29	1F82	{01:84}	{01:84}	reads: 
