id	file_off	va	section	slot_bytes	refs	record_width	max_cols	jp	en	note
data_06b8c4	0006b8c4	0046dcc4	.data	48	004574e2		47	GetSurfaceDesc() returns DDERR_INVALIDOBJECT\n	GetSurfaceDesc() returns DDERR_INVALIDOBJECT\n	
data_06b8f4	0006b8f4	0046dcf4	.data	48	004574f0		47	GetSurfaceDesc() returns DDERR_INVALIDPARAMS\n	GetSurfaceDesc() returns DDERR_INVALIDPARAMS\n	
data_06b924	0006b924	0046dd24	.data	36	004574f7		35	GetSurfaceDesc() returns UNKNOWN\n	GetSurfaceDesc() returns UNKNOWN\n	
data_06b948	0006b948	0046dd48	.data	36	004575d8		35	lpD3D->CreateMaterial() returns 	lpD3D->CreateMaterial() returns 	
data_06b96c	0006b96c	0046dd6c	.data	44	0045760b		43	lpTS->material[col]->GetHandle() returns 	lpTS->material[col]->GetHandle() returns 	
data_06b998	0006b998	0046dd98	.data	48	004576a4		47	lpTS->material[col]->SetMaterial() returns 	lpTS->material[col]->SetMaterial() returns 	
data_06bac8	0006bac8	0046dec8	.data	16	0046ddc8		15	w\\wall00_0.bmp	w\\wall00_0.bmp	
data_06bad8	0006bad8	0046ded8	.data	16	0046ddcc		15	w\\wall00_1.bmp	w\\wall00_1.bmp	
data_06bae8	0006bae8	0046dee8	.data	16	0046ddd0		15	w\\wall00_2.bmp	w\\wall00_2.bmp	
data_06baf8	0006baf8	0046def8	.data	16	0046ddd4		15	w\\wall00_3.bmp	w\\wall00_3.bmp	
data_06bb08	0006bb08	0046df08	.data	16	0046ddd8		15	w\\wall01_0.bmp	w\\wall01_0.bmp	
data_06bb18	0006bb18	0046df18	.data	16	0046dddc		15	w\\wall01_0.bmp	w\\wall01_0.bmp	
data_06bb28	0006bb28	0046df28	.data	16	0046dde0		15	w\\wall01_0.bmp	w\\wall01_0.bmp	
data_06bb38	0006bb38	0046df38	.data	16	0046dde4		15	w\\wall01_0.bmp	w\\wall01_0.bmp	
data_06bb48	0006bb48	0046df48	.data	16	0046dde8		15	w\\wall02_0.bmp	w\\wall02_0.bmp	
data_06bb58	0006bb58	0046df58	.data	16	0046ddec		15	w\\wall02_1.bmp	w\\wall02_1.bmp	
data_06bb68	0006bb68	0046df68	.data	16	0046ddf0		15	w\\wall02_2.bmp	w\\wall02_2.bmp	
data_06bb78	0006bb78	0046df78	.data	16	0046ddf4		15	w\\wall02_0.bmp	w\\wall02_0.bmp	
data_06bb88	0006bb88	0046df88	.data	16	0046ddf8		15	w\\wall03_0.bmp	w\\wall03_0.bmp	
data_06bb98	0006bb98	0046df98	.data	16	0046ddfc		15	w\\wall03_1.bmp	w\\wall03_1.bmp	
data_06bba8	0006bba8	0046dfa8	.data	16	0046de00		15	w\\wall03_0.bmp	w\\wall03_0.bmp	
data_06bbb8	0006bbb8	0046dfb8	.data	16	0046de04		15	w\\wall03_1.bmp	w\\wall03_1.bmp	
data_06bbc8	0006bbc8	0046dfc8	.data	16	0046de08		15	w\\wall04_0.bmp	w\\wall04_0.bmp	
data_06bbd8	0006bbd8	0046dfd8	.data	16	0046de0c		15	w\\wall04_1.bmp	w\\wall04_1.bmp	
data_06bbe8	0006bbe8	0046dfe8	.data	16	0046de10		15	w\\wall04_2.bmp	w\\wall04_2.bmp	
data_06bbf8	0006bbf8	0046dff8	.data	16	0046de14		15	w\\wall04_0.bmp	w\\wall04_0.bmp	
data_06bc08	0006bc08	0046e008	.data	16	0046de18		15	w\\wall05_0.bmp	w\\wall05_0.bmp	
data_06bc18	0006bc18	0046e018	.data	16	0046de1c		15	w\\wall05_0.bmp	w\\wall05_0.bmp	
data_06bc28	0006bc28	0046e028	.data	16	0046de20		15	w\\wall05_0.bmp	w\\wall05_0.bmp	
data_06bc38	0006bc38	0046e038	.data	16	0046de24		15	w\\wall05_0.bmp	w\\wall05_0.bmp	
data_06bc48	0006bc48	0046e048	.data	16	0046de28		15	w\\wall06_0.bmp	w\\wall06_0.bmp	
data_06bc58	0006bc58	0046e058	.data	16	0046de2c		15	w\\wall06_1.bmp	w\\wall06_1.bmp	
data_06bc68	0006bc68	0046e068	.data	16	0046de30		15	w\\wall06_2.bmp	w\\wall06_2.bmp	
data_06bc78	0006bc78	0046e078	.data	16	0046de34		15	w\\wall06_3.bmp	w\\wall06_3.bmp	
data_06bc88	0006bc88	0046e088	.data	16	0046de38		15	w\\wall07_0.bmp	w\\wall07_0.bmp	
data_06bc98	0006bc98	0046e098	.data	16	0046de3c		15	w\\wall07_0.bmp	w\\wall07_0.bmp	
data_06bca8	0006bca8	0046e0a8	.data	16	0046de40		15	w\\wall07_0.bmp	w\\wall07_0.bmp	
data_06bcb8	0006bcb8	0046e0b8	.data	16	0046de44		15	w\\wall07_0.bmp	w\\wall07_0.bmp	
data_06bcc8	0006bcc8	0046e0c8	.data	16	0046de48		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06bcd8	0006bcd8	0046e0d8	.data	16	0046de4c		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06bce8	0006bce8	0046e0e8	.data	16	0046de50		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06bcf8	0006bcf8	0046e0f8	.data	16	0046de54		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06bd08	0006bd08	0046e108	.data	16	0046de58		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06bd18	0006bd18	0046e118	.data	16	0046de5c		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06bd28	0006bd28	0046e128	.data	16	0046de60		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06bd38	0006bd38	0046e138	.data	16	0046de64		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06bd48	0006bd48	0046e148	.data	16	0046de68		15	w\\wall10_0.bmp	w\\wall10_0.bmp	
data_06bd58	0006bd58	0046e158	.data	16	0046de6c		15	w\\wall10_0.bmp	w\\wall10_0.bmp	
data_06bd68	0006bd68	0046e168	.data	16	0046de70		15	w\\wall10_0.bmp	w\\wall10_0.bmp	
data_06bd78	0006bd78	0046e178	.data	16	0046de74		15	w\\wall10_0.bmp	w\\wall10_0.bmp	
data_06bd88	0006bd88	0046e188	.data	16	0046de78		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06bd98	0006bd98	0046e198	.data	16	0046de7c		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06bda8	0006bda8	0046e1a8	.data	16	0046de80		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06bdb8	0006bdb8	0046e1b8	.data	16	0046de84		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06bdc8	0006bdc8	0046e1c8	.data	16	0046de88		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06bdd8	0006bdd8	0046e1d8	.data	16	0046de8c		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06bde8	0006bde8	0046e1e8	.data	16	0046de90		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06bdf8	0006bdf8	0046e1f8	.data	16	0046de94		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06be08	0006be08	0046e208	.data	16	0046de98		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06be18	0006be18	0046e218	.data	16	0046de9c		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06be28	0006be28	0046e228	.data	16	0046dea0		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06be38	0006be38	0046e238	.data	16	0046dea4		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06be48	0006be48	0046e248	.data	16	0046dea8		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06be58	0006be58	0046e258	.data	16	0046deac		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06be68	0006be68	0046e268	.data	16	0046deb0		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06be78	0006be78	0046e278	.data	16	0046deb4		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06be88	0006be88	0046e288	.data	16	0046deb8		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06be98	0006be98	0046e298	.data	16	0046debc		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06bea8	0006bea8	0046e2a8	.data	16	0046dec0		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06beb8	0006beb8	0046e2b8	.data	16	0046dec4		15	w\\wall08_0.bmp	w\\wall08_0.bmp	
data_06bec8	0006bec8	0046e2c8	.data	16	00457edb		15	w\\wall11_0.bmp	w\\wall11_0.bmp	
data_06bed8	0006bed8	0046e2d8	.data	12	0045814c		11	w\\npc.bmp	w\\npc.bmp	
data_06bee4	0006bee4	0046e2e4	.data	20	00458680		19	\nobjcnt = %d\n	\nobjcnt = %d\n	
data_06bf20	0006bf20	0046e320	.data	8			7	◆珱		@skip unreachable
data_06bf9a	0006bf9a	0046e39a	.data	22			21	蠅陲[		@skip unreachable
